reaction_id,COMPOUND__n_ref,COMPOUND__n_inf,COMPOUND__n_removal,COMPOUND__n_addition,COMPOUND__n_alteration_strict,COMPOUND__n_alteration_nonstrict,COMPOUND__n_intact_strict,COMPOUND__n_intact_nonstrict,PRODUCT_COMPOUND__n_ref,PRODUCT_COMPOUND__n_inf,PRODUCT_COMPOUND__n_removal,PRODUCT_COMPOUND__n_addition,PRODUCT_COMPOUND__n_alteration_strict,PRODUCT_COMPOUND__n_alteration_nonstrict,PRODUCT_COMPOUND__n_intact_strict,PRODUCT_COMPOUND__n_intact_nonstrict,REACTION_CONDITIONS__n_ref,REACTION_CONDITIONS__n_inf,REACTION_CONDITIONS__n_removal,REACTION_CONDITIONS__n_addition,REACTION_CONDITIONS__n_alteration_strict,REACTION_CONDITIONS__n_alteration_nonstrict,REACTION_CONDITIONS__n_intact_strict,REACTION_CONDITIONS__n_intact_nonstrict,REACTION_WORKUP__n_ref,REACTION_WORKUP__n_inf,REACTION_WORKUP__n_removal,REACTION_WORKUP__n_addition,REACTION_WORKUP__n_alteration_strict,REACTION_WORKUP__n_alteration_nonstrict,REACTION_WORKUP__n_intact_strict,REACTION_WORKUP__n_intact_nonstrict
ord-0aa1ddbd9584423d86383d91b6e6d6d1,6,6,0,0,1,1,5,5,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,4,4,0,0,1,1,3,3
ord-484f9dd815144f19909d6026ac3feebe,7,6,1,0,0,0,6,6,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,9,8,1,0,1,1,7,7
ord-8024dca4274d4fcc8ebd6c93e94dadea,5,5,0,0,2,0,3,5,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,3,3,0,0,0,0,3,3
ord-b27a2a58f71d48469af1f7ee71c92e6c,7,6,1,0,1,0,5,6,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,8,8,0,0,0,0,8,8
ord-cf4d3efdc5e34c63b057f758a017e8c8,4,4,0,0,0,0,4,4,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,2,2,0,0,0,0,2,2
ord-713b7ecd5022478990d00ae834fa2706,4,3,1,0,0,0,3,3,2,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,2,2
ord-c0171e5355ca43d981eefa0aa3929cc1,7,5,2,0,1,1,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,4,4,0,0,0,0,4,4
ord-c8410df6b68247cfaa7dc7771b8db415,5,5,0,0,0,0,5,5,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,2,2,0,0,0,0,2,2
ord-70520f70ced64729a1b865da86388abc,2,2,0,0,0,0,2,2,2,2,0,0,0,0,2,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ord-36a68df40c734c1c82239b061df78d6f,2,3,0,1,0,0,2,2,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
ord-b16e660adbcc47498951d93f1e53f095,6,5,1,0,0,0,5,5,2,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,7,8,0,1,4,4,3,3
ord-14280f820e3a46c085d170933edbc6bc,4,4,0,0,0,0,4,4,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,9,9,0,0,0,0,9,9
ord-e00041238853497288a689f78fe4319d,4,4,0,0,0,0,4,4,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,8,8,0,0,0,0,8,8
ord-b8fd6b849125490ca7fa831e9857917f,5,5,0,0,0,0,5,5,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0
ord-e203c4f4e5fd493b86103a429a2fd61f,7,6,1,0,2,0,4,6,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,8,8,0,0,0,0,8,8
ord-9ff557e36f7e49f7811cfdf53bbd72a5,3,4,0,1,0,0,3,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,3,3,0,0,1,1,2,2
ord-59486aa0bd4a425cb5b7499fe4a74a4a,5,4,1,0,0,0,4,4,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,7,7,0,0,0,0,7,7
ord-cea1863352ff43f59f2d54dbee054e4f,8,8,0,0,2,0,6,8,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,5,5,0,0,0,0,5,5
ord-414da3339a5441908c3cca2ec8f7e34e,4,3,1,0,1,1,2,2,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ord-6224e6d17172489d84ea96c4fe8434a0,3,3,0,0,1,1,2,2,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,5,5,0,0,2,2,3,3
ord-c5f3c3bde7134e2e8f46dadaa4a5ca4d,4,4,0,0,0,0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,8,8,0,0,0,0,8,8
ord-91a85395c02c4e2e9faad6727c7d80db,8,2,6,0,0,0,2,2,2,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,11,12,0,1,0,0,11,11
ord-3778194a86ac4477a891906108a33d37,4,4,0,0,0,0,4,4,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,4,4,0,0,0,0,4,4
ord-b0cc6787545b4b5b8c989ca8eed1831b,4,4,0,0,0,0,4,4,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,7,6,1,0,0,0,6,6
ord-fbb53f7276da42d5a428ca03e14430e1,2,2,0,0,1,0,1,2,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,6,4,2,0,0,0,4,4
ord-50451163a4734bf08f200b54f9d5fef2,4,4,0,0,0,0,4,4,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
ord-540863c3b897413384a82e9e86404e8f,5,5,0,0,1,1,4,4,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,4,5,0,1,0,0,4,4
ord-3b881560f7b243a99ea95302fd21773b,2,3,0,1,0,0,2,2,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ord-61396e39260f489fbc6b50b15e85a3f5,4,4,0,0,0,0,4,4,2,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,13,10,3,0,1,1,9,9
ord-01da857cd7dd44ff80a58d05f77db90e,4,3,1,0,0,0,3,3,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,5,5,0,0,0,0,5,5
ord-afa4d896f66d46f4bbaedaacdd8e72e5,5,5,0,0,0,0,5,5,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,4,4,0,0,0,0,4,4
ord-0244af52bba74907b5d3fc906f2734ef,4,4,0,0,0,0,4,4,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,4,4,0,0,0,0,4,4
ord-b0cdb244294644758b085eb7f038c2aa,4,4,0,0,0,0,4,4,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,8,8,0,0,0,0,8,8
ord-ff945684fa924b95a833b5084baf8220,6,5,1,0,0,0,5,5,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,5,4,1,0,0,0,4,4
ord-43f3879cfabd408989adf9b201bbebc7,2,2,0,0,0,0,2,2,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ord-5f3434ea08fa4f4888d5f3ee36cdcd8a,2,2,0,0,0,0,2,2,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,5,6,0,1,0,0,5,5
ord-8f2a4e9863b0401ab2a22d6a422b98fb,4,3,1,0,0,0,3,3,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,8,8,0,0,0,0,8,8
ord-6218b38895184b3b820c6e8e612c1d89,3,3,0,0,2,1,1,2,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
ord-9c97ab375d934522b88295d791131d1f,3,3,0,0,0,0,3,3,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,7,7,0,0,1,1,6,6
ord-67fcab8d1e214a0e94fb035d35feed6c,9,7,2,0,0,0,7,7,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,12,12,0,0,2,2,10,10
ord-ce22a431fdda43679b4ecc2023409c71,5,5,0,0,0,0,5,5,2,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,2,2,0,0,0,0,2,2
ord-2608c901a09b4ed790312e0d80e1ce40,3,3,0,0,0,0,3,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ord-f48c6bca47654749bafc144593613d76,8,7,1,0,1,0,6,7,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,4,4,0,0,0,0,4,4
ord-efeca2dbc8294417bf15836d54fa7292,11,9,2,0,1,0,8,9,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,4,5,0,1,0,0,4,4
ord-1d8adb2c061b4eb4be0c4b2264eee483,7,6,1,0,1,1,5,5,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,11,11,0,0,0,0,11,11
ord-b28a616c578147978da52a74d9d40792,2,2,0,0,0,0,2,2,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,9,9,0,0,0,0,9,9
ord-3cb021aefb574d46b7adc8bee386a522,3,3,0,0,0,0,3,3,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,6,6,0,0,0,0,6,6
ord-65053b1fba5c4126b8da463048a4d223,2,2,0,0,0,0,2,2,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
ord-c498593282c54fb39bdcda014ccc71c3,6,4,2,0,0,0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,11,11,0,0,1,1,10,10
ord-d185e7e2ff684b7bb8f69791664d701c,3,3,0,0,0,0,3,3,2,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
ord-4e60c1ca22314a5790b1c247ee68c378,3,3,0,0,1,1,2,2,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,2,2,0,0,0,0,2,2
ord-8c21c6dc79c944bb8950026e01492728,4,5,0,1,1,1,3,3,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,7,7,0,0,1,1,6,6
ord-dfd5be66472846298a55e4327a71616f,4,4,0,0,0,0,4,4,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,9,9,0,0,0,0,9,9
ord-dbbf6dbb069949f1b633e45d1570ab04,4,4,0,0,0,0,4,4,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,4,4,0,0,0,0,4,4
ord-e42bc4d2a7e04d0782c52a155831e339,7,6,1,0,0,0,6,6,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,5,5,0,0,1,1,4,4
ord-62afe00d2b094b579565591e98f5b016,3,3,0,0,1,1,2,2,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ord-10f248a0b78e4ff8880325196387ade2,4,4,0,0,0,0,4,4,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,9,9,0,0,0,0,9,9
ord-4fc0ef23563f40f18249e4c15c512a7b,7,7,0,0,1,0,6,7,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,7,7,0,0,0,0,7,7
ord-9336a541753d4cf89bc51fa6ff1668ea,4,4,0,0,0,0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,6,6,0,0,0,0,6,6
ord-b7f7813d852f46d6a0172b40532a9a3b,2,2,0,0,0,0,2,2,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ord-d39a07fd96a04eb2b9aae522c5eded6c,5,4,1,0,0,0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,8,8,0,0,0,0,8,8
ord-9b50b84946204377a74dc87b20c6208c,4,5,0,1,2,2,2,2,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,3,3,0,0,0,0,3,3
ord-50582efa4057453f94fb9583fd578821,7,7,0,0,4,1,3,6,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,4,4,0,0,0,0,4,4
ord-d41edf7901e84abf88064f54e6492c69,3,3,0,0,0,0,3,3,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,2,2,0,0,1,1,1,1
ord-bc59b480a44c4dab964aed26537cc76c,6,7,0,1,1,0,5,6,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,9,9,0,0,0,0,9,9
ord-0e77c3d872a748bd842f90cd03aab956,3,3,0,0,0,0,3,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,9,9,0,0,0,0,9,9
ord-cd54023380e745f581c07d4ec6d48650,6,6,0,0,0,0,6,6,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,5,5,0,0,0,0,5,5
ord-d3c70ce7e9994554a288faddc80af658,6,4,2,0,2,1,2,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,11,11,0,0,1,1,10,10
ord-1a18bc35c59545c4994042c9c4d7ac85,6,6,0,0,1,0,5,6,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,13,14,0,1,2,2,11,11
ord-2bb10aa213f94944b01a6b8dcab2db78,3,3,0,0,0,0,3,3,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,7,6,1,0,1,1,5,5
ord-973f336bf1cc4f8fb714995913869af2,4,4,0,0,0,0,4,4,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,4,4,0,0,0,0,4,4
ord-8c572b163f8642a68e02c0ae638f8466,4,4,0,0,0,0,4,4,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,7,7,0,0,0,0,7,7
ord-4cb1fbf1270f4094a228ba777ebc40c0,4,4,0,0,1,0,3,4,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,6,6,0,0,0,0,6,6
ord-9bdddc230afe46a8850f446dda0b68e1,5,5,0,0,0,0,5,5,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,12,12,0,0,1,1,11,11
ord-5759a8a0b1d3406aa646b6aad2797311,5,5,0,0,1,0,4,5,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,2,2
ord-f59ba468b9db4e56939ac0bf61cb8952,6,6,0,0,0,0,6,6,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,5,5,0,0,1,1,4,4
ord-45d2b1ce39fa4d37a9bc4d3510acbdd1,3,4,0,1,0,0,3,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,8,6,2,0,0,0,6,6
ord-369605a0468a47429ba5d662e95592a9,5,5,0,0,0,0,5,5,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,8,8,0,0,1,1,7,7
ord-8a627500aa5f4d2882460ac262c07126,7,6,1,0,0,0,6,6,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,7,8,0,1,1,1,6,6
ord-fa3ac964d2f7466ab6144c30f03859fe,6,6,0,0,0,0,6,6,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,5,5,0,0,0,0,5,5
ord-65938e0dc333447da39704933ec5e5b3,5,5,0,0,0,0,5,5,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,4,4,0,0,0,0,4,4
ord-b385e770e67a47488bef444cd659cb56,4,3,1,0,0,0,3,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,4,4,0,0,0,0,4,4
ord-b5188f43cb5e4634882dcc1047090c6e,4,4,0,0,0,0,4,4,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,8,8,0,0,0,0,8,8
ord-b6a3f444f1d94763b885a9ed30ac82c0,4,4,0,0,0,0,4,4,2,2,0,0,0,0,2,2,1,1,0,0,0,0,1,1,3,3,0,0,0,0,3,3
ord-f4359b0c2eed4677a40be68d6992f6bb,3,4,0,1,0,0,3,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,9,7,2,0,1,1,6,6
ord-eb25339951f945568df09efc5fd4f3d7,5,5,0,0,0,0,5,5,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,3,3,0,0,0,0,3,3
ord-a34c8e3ecff144ab93b173eea7bc8f82,5,6,0,1,0,0,5,5,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,8,8,0,0,0,0,8,8
ord-f061a8e9d5af4fb5a2b73350a3ff0dbf,2,2,0,0,0,0,2,2,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ord-3b66df1ecca8498f97fe08d517b6ba46,3,3,0,0,0,0,3,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,7,7,0,0,0,0,7,7
ord-8cff6263ed6d41ed8def0e14194aa933,7,7,0,0,3,0,4,7,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,6,6,0,0,0,0,6,6
ord-cda72f39051e4dd28f19b4679c6cf8b0,4,4,0,0,0,0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
ord-6903dc053735435099141c6f4315dc4b,4,4,0,0,2,0,2,4,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,8,8,0,0,0,0,8,8
ord-2d61329f9ecc4171bd422cbf0a23b155,6,4,2,0,0,0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,4,4,0,0,0,0,4,4
ord-6cb7022d26ac46608bf89224c76d8e60,6,6,0,0,1,0,5,6,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,3,3,0,0,1,1,2,2
ord-2365062be1104b54a94ddbd4a898f42c,5,5,0,0,0,0,5,5,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,6,7,0,1,0,0,6,6
ord-61939039baf3418f93547e9f1f05c717,2,2,0,0,0,0,2,2,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ord-a786c61b27804154943b5bffaa91ae9b,2,2,0,0,0,0,2,2,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ord-5e5e126cf55a481aa24aa41e6315e662,3,3,0,0,0,0,3,3,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,5,5,0,0,0,0,5,5
ord-317edc89f3fd4f2d953d65969a14c2bf,3,3,0,0,0,0,3,3,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,6,6,0,0,0,0,6,6
ord-bd8f160910444c8fb924e165a294f4d2,4,4,0,0,0,0,4,4,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,7,7,0,0,0,0,7,7
ord-28485785eeb5490989bcf2076b9474c3,3,3,0,0,0,0,3,3,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,6,6,0,0,0,0,6,6
ord-d2e4f655395a4ca894835c59968c2c57,3,4,0,1,0,0,3,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
ord-954a7ab558824e1ab602c986c859ec29,4,4,0,0,0,0,4,4,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,6,6,0,0,1,1,5,5
ord-3409d42df300495398958cdd0e294075,3,3,0,0,3,3,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ord-bf34568eb45a4b8280a1529f53bbeafe,2,2,0,0,0,0,2,2,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,4,4,0,0,0,0,4,4
ord-36598b10d8e1476f948130b2687047ed,4,4,0,0,1,0,3,4,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,3,3,0,0,0,0,3,3
ord-9bdefd527d6d49ba9a1d022f89580b96,4,4,0,0,0,0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0
ord-5779c6194f914b70860d7ff1cb025ff6,4,4,0,0,0,0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,10,9,1,0,1,1,8,8
ord-9b87e53f70a14fff94bd194c2085461a,4,4,0,0,0,0,4,4,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,2,2,0,0,0,0,2,2
ord-75a638764c4b49d1ad54e40031eccb66,3,3,0,0,0,0,3,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,11,10,1,0,1,1,9,9
ord-ed016bc80c854aa7ad2dd355cce16fc7,4,4,0,0,0,0,4,4,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,3,4,0,1,1,1,2,2
ord-5cc8cf23531a49a48f92d6d1d00ca578,4,4,0,0,2,1,2,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ord-178af011a84a4c71a8abee95ef85987e,3,3,0,0,0,0,3,3,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ord-af52a6633a534a458393ec99ae0e1b03,3,3,0,0,0,0,3,3,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,7,7,0,0,0,0,7,7
ord-0b2abca5b1b64684a5e34abb03fb2c9a,10,10,0,0,3,1,7,9,1,2,0,1,1,0,0,1,1,1,0,0,0,0,1,1,8,6,2,0,0,0,6,6
ord-e74ba7c60aae4ea381ed13a34ab96b5b,2,2,0,0,0,0,2,2,2,2,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0
ord-3d3ae68588eb4a5ca291737a8bc72577,2,2,0,0,0,0,2,2,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ord-cd703b39e32d40d6a0aad0997c8a403a,2,2,0,0,0,0,2,2,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,2,2,0,0,0,0,2,2
ord-ac0fdebfec804969a7995d0d21b2e206,2,2,0,0,0,0,2,2,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,2,2,0,0,0,0,2,2
ord-d8acd519decd431e98bc68ffc1bf2d0f,3,3,0,0,0,0,3,3,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,2,2,0,0,0,0,2,2
ord-75efd78a306f4e6590872c247a477571,3,3,0,0,0,0,3,3,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,8,8,0,0,0,0,8,8
ord-7693cbdf245f4970af51fe0ce63014f4,5,5,0,0,0,0,5,5,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,5,5,0,0,0,0,5,5
ord-3bd4b4962be24736b720693d111001fd,4,4,0,0,0,0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,7,7,0,0,1,1,6,6
ord-97ae6079d3154b2ba6a1f44b2b37464f,2,2,0,0,0,0,2,2,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ord-55ad54801b3c49feaf5c458d752f702d,2,3,0,1,0,0,2,2,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,7,6,1,0,1,1,5,5
ord-cd71582fd3ac45ff9d2e568953bcad49,3,3,0,0,0,0,3,3,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,4,6,0,2,0,0,4,4
ord-f4739106f7704221afc8257e3480943e,2,6,0,4,0,0,2,2,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ord-272b4aa2b6c14a40b8618d772928e62d,6,6,0,0,1,0,5,6,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,4,4,0,0,0,0,4,4
ord-01265f90960042989d880ced7ca55a55,4,5,0,1,1,1,3,3,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,4,4,0,0,2,2,2,2
ord-36c8ba5ae29f4ce89923a79750807a1f,3,4,0,1,0,0,3,3,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,2,2,0,0,0,0,2,2
ord-f9f3313f08d146edac148deb36682d33,4,7,0,3,1,1,3,3,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,4,4,0,0,0,0,4,4
ord-b90a653acce0486aabcabb5639d6a471,3,3,0,0,0,0,3,3,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ord-80f45811703841a69bfaf397ebf8c03b,3,3,0,0,0,0,3,3,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
ord-86c0a39768b14b97a94c34f6af409c08,3,3,0,0,0,0,3,3,2,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
ord-c4a1ee3d9c4f467f94e55e1ed874e266,2,2,0,0,0,0,2,2,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ord-37205679ebeb43e598d31cc6c290f32f,7,7,0,0,0,0,7,7,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,6,6,0,0,1,1,5,5
ord-cf13841fe10541389a5a4061728ca7e5,4,4,0,0,0,0,4,4,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,7,7,0,0,0,0,7,7
ord-9a8980910e0c48deb811d1a421ee2229,4,4,0,0,1,0,3,4,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,5,5,0,0,1,1,4,4
ord-cc08d4a570b54842b4e9eb738c4a6707,6,6,0,0,1,0,5,6,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,5,5,0,0,0,0,5,5
ord-4c152c16dc09473aaa5a9594cc3582db,3,3,0,0,0,0,3,3,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,12,12,0,0,0,0,12,12
ord-0ddab3b52c4440e9a9531344759cf875,4,4,0,0,2,1,2,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,10,10,0,0,0,0,10,10
ord-1146d7e83d974b508a18bc1f3798dcc3,5,5,0,0,0,0,5,5,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,6,7,0,1,0,0,6,6
ord-0c206224660b4318914948726c13d809,5,5,0,0,0,0,5,5,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,3,3,0,0,0,0,3,3
ord-0651e0ef23f8405bb0101ae226b31660,5,5,0,0,0,0,5,5,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,8,8,0,0,0,0,8,8
ord-9eb2c92276f14432a9221188d7aef7f2,6,6,0,0,0,0,6,6,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ord-940aec4d37c54330a09623d8dec2f89c,6,6,0,0,1,0,5,6,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,8,9,0,1,0,0,8,8
ord-0d62fa80784845ab8849e6541b310ed0,2,2,0,0,0,0,2,2,2,2,0,0,0,0,2,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ord-6928ce64092b4993bfbc5db6388536a1,7,7,0,0,1,1,6,6,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
ord-43ba7f842f0f4b03953bd109086abdd0,6,7,0,1,1,0,5,6,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,15,15,0,0,1,1,14,14
ord-e533b99363bc4fe99f1fac062275a42d,6,5,1,0,2,1,3,4,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
ord-7ca18553795545fcb39e9ed6f667215f,4,4,0,0,0,0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,12,11,1,0,1,1,10,10
